Date,Open,High,Low,Close,Adj Close,Volume
07/10/1996,1.627418,1.627418,1.595659,1.595659,1.299864,400210
08/10/1996,1.587913,1.634389,1.587913,1.624707,1.323527,658411
09/10/1996,1.603405,1.618897,1.603405,1.616573,1.316901,103280
10/10/1996,1.626643,1.651817,1.618897,1.642909,1.338355,103280
11/10/1996,1.704102,1.704102,1.628579,1.685512,1.37306,154920
14/10/1996,1.638262,1.644071,1.638262,1.64136,1.337093,25820
15/10/1996,1.628579,1.657627,1.628579,1.654141,1.347505,167830
16/10/1996,1.680864,1.680864,1.642522,1.663436,1.355077,1381372
17/10/1996,1.642135,1.657627,1.642135,1.651817,1.345612,51640
18/10/1996,1.649881,1.649881,1.649881,1.649881,1.344035,12910
21/10/1996,1.649881,1.649881,1.649881,1.649881,1.344035,0
22/10/1996,1.626643,1.703715,1.619284,1.671569,1.361702,116190
23/10/1996,1.72734,1.781561,1.723467,1.739346,1.416915,1458832
24/10/1996,1.781174,1.781561,1.680864,1.699067,1.384103,826241
25/10/1996,1.726953,1.738572,1.669633,1.716108,1.397985,2078513
28/10/1996,1.742832,1.742832,1.704102,1.705264,1.389151,206560
29/10/1996,1.665373,1.68861,1.603793,1.635938,1.332676,580950
30/10/1996,1.635938,1.635938,1.635938,1.635938,1.332676,0
31/10/1996,1.626256,1.634389,1.626256,1.634389,1.331414,38730
01/11/1996,1.649881,1.657627,1.642135,1.647944,1.342456,103280
04/11/1996,1.662274,1.662274,1.62703,1.62703,1.32542,51640
05/11/1996,1.649881,1.649881,1.549184,1.555768,1.267368,361480
06/11/1996,1.549184,1.595659,1.549184,1.572422,1.280934,129100
07/11/1996,1.549184,1.572422,1.549184,1.55693,1.268315,142010
08/11/1996,1.572422,1.572422,1.564676,1.564676,1.274624,25820
11/11/1996,1.585977,1.642135,1.564676,1.588301,1.29387,13116580
12/11/1996,1.588301,1.588301,1.588301,1.588301,1.29387,0
13/11/1996,1.626643,1.649881,1.626643,1.649881,1.344035,38730
14/11/1996,1.626643,1.642135,1.626643,1.642135,1.337724,25820
15/11/1996,1.6127,1.638262,1.603405,1.603405,1.306174,77460
18/11/1996,1.603405,1.611151,1.588301,1.596434,1.300495,51640
19/11/1996,1.601469,1.601469,1.566612,1.597596,1.301442,90370
20/11/1996,1.587913,1.587913,1.587913,1.587913,1.293554,12910
21/11/1996,1.55112,1.580167,1.55112,1.572422,1.280934,38730
22/11/1996,1.55693,1.55693,1.533692,1.539889,1.254432,426030
25/11/1996,1.55693,1.55693,1.533692,1.533692,1.249384,284020
26/11/1996,1.549184,1.603405,1.549184,1.603405,1.306174,154920
27/11/1996,1.587913,1.595659,1.549184,1.587139,1.292923,296930
28/11/1996,1.588688,1.634389,1.580167,1.610764,1.312168,142010
29/11/1996,1.704102,1.704102,1.626256,1.664598,1.356024,64550
02/12/1996,1.649881,1.649881,1.626643,1.632065,1.329521,748781
03/12/1996,1.642522,1.642522,1.628579,1.639811,1.335831,219470
04/12/1996,1.626643,1.626643,1.558866,1.580167,1.287243,219470
05/12/1996,1.587913,1.626643,1.587913,1.618897,1.318794,167830
06/12/1996,1.642135,1.665373,1.626643,1.654528,1.34782,154920
09/12/1996,1.659563,1.659563,1.644071,1.644071,1.339301,77460
10/12/1996,1.642135,1.642135,1.587913,1.603405,1.306174,684231
11/12/1996,1.626643,1.665373,1.591786,1.59992,1.303335,1019891
12/12/1996,1.630129,1.664598,1.612313,1.6127,1.313746,232380
13/12/1996,1.642135,1.642135,1.596047,1.611151,1.312484,154920
16/12/1996,1.626643,1.626643,1.603405,1.603405,1.306174,116190
17/12/1996,1.611151,1.626643,1.587913,1.590624,1.295762,271110
18/12/1996,1.626643,1.649106,1.626643,1.646008,1.340879,77460
19/12/1996,1.642135,1.696356,1.642135,1.665373,1.356655,219470
20/12/1996,1.696356,1.758324,1.696356,1.731213,1.410289,348570
23/12/1996,1.818355,1.818742,1.756,1.756,1.430482,77460
24/12/1996,1.764133,1.812545,1.752514,1.790082,1.458246,451850
25/12/1996,1.790082,1.790082,1.790082,1.790082,1.458246,0
26/12/1996,1.878385,1.896976,1.820291,1.84198,1.500523,271110
27/12/1996,1.84198,1.84198,1.84198,1.84198,1.500523,0
30/12/1996,1.84198,1.84198,1.84198,1.84198,1.500523,0
31/12/1996,1.781561,1.843141,1.766457,1.82184,1.484117,322750
01/01/1997,1.843529,1.843529,1.835783,1.843529,1.501785,129100
02/01/1997,1.781561,1.828037,1.781561,1.805961,1.471181,64550
03/01/1997,1.781561,1.804799,1.781561,1.804799,1.470234,25820
06/01/1997,1.820291,1.820291,1.820291,1.820291,1.482855,12910
07/01/1997,1.76607,1.76607,1.719594,1.732762,1.411551,142010
08/01/1997,1.76607,1.780787,1.743606,1.743606,1.420385,90370
09/01/1997,1.758324,1.758324,1.743994,1.743994,1.420701,103280
10/01/1997,1.781561,1.781561,1.76607,1.769943,1.44184,77460
13/01/1997,1.758324,1.773815,1.758324,1.773815,1.444994,51640
14/01/1997,1.773815,1.773815,1.752514,1.752514,1.427642,103280
15/01/1997,1.76026,1.874512,1.76026,1.874512,1.527025,335660
16/01/1997,1.998447,1.998447,1.828037,1.828037,1.489165,219470
17/01/1997,1.828037,1.828037,1.781561,1.802475,1.468341,116190
20/01/1997,1.781561,1.843529,1.781561,1.812545,1.476544,219470
21/01/1997,1.795117,1.797053,1.719594,1.742445,1.419439,232380
22/01/1997,1.758324,1.789307,1.758324,1.772266,1.443732,129100
23/01/1997,1.772266,1.772266,1.772266,1.772266,1.443732,0
24/01/1997,1.781561,1.781561,1.781561,1.781561,1.451304,25820
27/01/1997,1.758324,1.820291,1.742832,1.802863,1.468657,232380
28/01/1997,1.820291,1.820291,1.76607,1.76607,1.438685,103280
29/01/1997,1.804799,1.874512,1.797053,1.859021,1.514405,710051
30/01/1997,1.859021,1.96514,1.859021,1.921763,1.565516,2207613
31/01/1997,1.84198,1.975209,1.839656,1.94074,1.580975,1420102
03/02/1997,1.896976,1.93648,1.896976,1.924861,1.56804,180740
04/02/1997,1.943451,2.013939,1.943451,1.990314,1.62136,645501
05/02/1997,2.013939,2.013939,1.982955,1.990701,1.621675,232380
06/02/1997,2.019361,2.021685,1.953908,1.96514,1.600852,90370
07/02/1997,1.951972,1.961654,1.938416,1.944226,1.583815,116190
10/02/1997,1.967464,1.982955,1.959718,1.960105,1.596751,90370
11/02/1997,1.944226,2.044923,1.944226,2.018199,1.644076,684231
12/02/1997,2.013939,2.060415,2.013939,2.047634,1.668054,1665392
13/02/1997,2.053056,2.053056,2.013939,2.017812,1.64376,129100
14/02/1997,2.013939,2.036402,2.013939,2.036402,1.658904,142010
17/02/1997,2.013939,2.024009,2.00813,2.013939,1.640605,103280
18/02/1997,2.075906,2.075906,2.017812,2.020523,1.645969,245290
19/02/1997,2.052669,2.052669,1.960492,1.960492,1.597066,142010
20/02/1997,1.975209,1.975209,1.938804,1.938804,1.579398,77460
21/02/1997,1.93648,1.93648,1.917115,1.919052,1.563308,64550
24/02/1997,1.89775,1.919052,1.859021,1.859021,1.514405,322750
25/02/1997,1.859021,1.882258,1.835783,1.835783,1.495475,180740
26/02/1997,1.874512,1.874512,1.829973,1.835008,1.494843,90370
27/02/1997,1.843529,1.843529,1.820291,1.843529,1.501785,1975233
28/02/1997,1.89775,1.89775,1.882258,1.882258,1.533334,25820
03/03/1997,2.013939,2.051507,1.944226,2.013939,1.640605,3137134
04/03/1997,2.013939,2.068161,1.982955,2.037177,1.659536,361480
05/03/1997,2.091398,2.091398,2.04105,2.04105,1.66269,206560
06/03/1997,2.021685,2.060415,1.998447,2.013939,1.640605,839151
07/03/1997,2.013939,2.013939,2.013939,2.013939,1.640605,0
10/03/1997,1.975209,1.975209,1.928734,1.928734,1.571195,180740
11/03/1997,1.952359,1.954295,1.936867,1.94074,1.580975,154920
12/03/1997,1.975209,1.975209,1.93648,1.951972,1.590125,219470
13/03/1997,1.946162,1.967464,1.936867,1.936867,1.57782,116190
14/03/1997,1.93648,2.070097,1.906271,2.047247,1.667739,1071531
17/03/1997,2.006193,2.184349,2.006193,2.129353,1.734624,968251
18/03/1997,2.126642,2.130128,2.091398,2.092947,1.704967,503490
19/03/1997,2.10689,2.10689,2.053056,2.054992,1.674048,271110
20/03/1997,2.052669,2.130128,2.052669,2.11115,1.719796,413120
21/03/1997,2.114636,2.130128,2.091786,2.091786,1.704021,193650
24/03/1997,2.091786,2.091786,2.091786,2.091786,1.704021,0
25/03/1997,2.091786,2.207587,2.091398,2.175829,1.772485,271110
26/03/1997,2.130515,2.168083,2.130128,2.157239,1.757341,180740
27/03/1997,2.130128,2.135937,2.10689,2.10689,1.716325,64550
28/03/1997,2.10689,2.10689,2.10689,2.10689,1.716325,0
31/03/1997,2.052669,2.052669,1.975209,2.013939,1.640605,555130
01/04/1997,1.998447,2.14562,1.951972,2.137874,1.741566,451850
02/04/1997,2.134001,2.134001,2.04531,2.068161,1.684776,51640
03/04/1997,2.091398,2.091398,2.052669,2.053056,1.672471,90370
04/04/1997,2.053056,2.062351,2.044923,2.044923,1.665846,77460
07/04/1997,2.044923,2.044923,1.994574,2.010841,1.638081,180740
08/04/1997,2.010841,2.010841,2.010841,2.010841,1.638081,0
09/04/1997,2.017812,2.060415,2.015101,2.036402,1.658904,103280
10/04/1997,2.052669,2.052669,1.998447,1.998447,1.627985,180740
11/04/1997,2.013939,2.013939,1.982955,2.006193,1.634295,64550
14/04/1997,2.006193,2.006193,2.006193,2.006193,1.634295,0
15/04/1997,2.013939,2.013939,1.975209,1.975209,1.609054,193650
16/04/1997,1.975209,1.975209,1.975209,1.975209,1.609054,0
17/04/1997,2.006193,2.006193,1.975209,1.980632,1.613472,64550
18/04/1997,1.980632,1.980632,1.980632,1.980632,1.613472,0
21/04/1997,1.998447,1.998447,1.975209,1.990701,1.621675,142010
22/04/1997,1.982955,2.019749,1.982955,2.006193,1.634295,154920
23/04/1997,1.998447,2.021685,1.998447,2.021685,1.646915,25820
24/04/1997,2.029431,2.029431,1.991476,2.00658,1.634611,142010
25/04/1997,2.013939,2.013939,2.013939,2.013939,1.640605,64550
28/04/1997,2.025558,2.052669,2.013939,2.017812,1.64376,116190
29/04/1997,2.044923,2.060027,2.013939,2.013939,1.640605,206560
30/04/1997,2.060802,2.076294,2.031755,2.044535,1.66553,1626662
01/05/1997,2.044535,2.044535,2.044535,2.044535,1.66553,0
02/05/1997,2.052669,2.079392,2.045697,2.045697,1.666476,619680
05/05/1997,2.013939,2.014326,1.991089,1.996123,1.626092,387300
06/05/1997,2.013939,2.013939,1.93648,1.936867,1.57782,490580
07/05/1997,2.013939,2.013939,1.975209,1.977146,1.610633,103280
08/05/1997,1.998447,1.998447,1.975209,1.975209,1.609054,180740
09/05/1997,1.975209,1.975209,1.951972,1.955845,1.59328,206560
12/05/1997,1.975209,1.982955,1.944226,1.944226,1.583815,103280
13/05/1997,1.975209,1.975209,1.93648,1.945388,1.584762,142010
14/05/1997,1.975209,1.975209,1.959718,1.959718,1.596436,64550
15/05/1997,1.975209,2.013939,1.975209,1.983343,1.615681,284020
16/05/1997,1.975209,2.013939,1.975209,1.975209,1.609054,284020
19/05/1997,1.979082,2.00232,1.975209,1.975209,1.609054,219470
20/05/1997,1.975209,1.975209,1.944226,1.961654,1.598013,193650
21/05/1997,1.977146,1.977146,1.955845,1.955845,1.59328,193650
22/05/1997,1.975209,1.979082,1.944226,1.944226,1.583815,374390
23/05/1997,1.975209,1.975209,1.93648,1.950423,1.588863,90370
26/05/1997,1.975209,1.975209,1.93648,1.944226,1.583815,129100
27/05/1997,1.951972,1.951972,1.93648,1.938416,1.579082,142010
28/05/1997,1.975209,1.975209,1.944613,1.944613,1.58413,64550
29/05/1997,1.977146,1.977146,1.93648,1.966302,1.601799,154920
30/05/1997,1.975209,1.975209,1.940353,1.95933,1.596119,51640
02/06/1997,1.975209,1.975209,1.941515,1.941515,1.581607,129100
03/06/1997,1.93648,1.975209,1.93648,1.959718,1.596436,258200
04/06/1997,1.986828,1.986828,1.945388,1.961654,1.598013,129100
05/06/1997,1.975209,1.975209,1.948099,1.952359,1.590441,232380
06/06/1997,1.951972,1.962041,1.948099,1.952746,1.590756,167830
09/06/1997,1.975209,1.975209,1.93648,1.940353,1.604628,103280
10/06/1997,1.944226,1.944226,1.916728,1.918664,1.586691,400210
11/06/1997,1.991089,2.004257,1.974435,1.978308,1.636015,839151
12/06/1997,1.96514,1.980244,1.96514,1.980244,1.637616,309840
