Date,Open,High,Low,Close,Adj Close,Volume
09/02/1996,8.898666,9.493333,8.96,9.261333,7.887589,450000
12/02/1996,9.261333,9.386666,9.12,9.121333,7.768355,226875
13/02/1996,9.121333,9.2,8.906666,9.178666,7.817184,159375
14/02/1996,9.178666,9.6,9.2,9.26,7.886453,185625
15/02/1996,9.26,9.278666,9.117333,9.146666,7.78993,133125
16/02/1996,9.146666,9.2,9.042666,9.142666,7.786522,178125
19/02/1996,9.142666,9.986666,9.118666,9.406666,8.011364,487500
20/02/1996,9.406666,9.6,9.36,9.422666,8.024991,226875
21/02/1996,9.422666,9.422666,9.422666,9.422666,8.024991,0
22/02/1996,9.422666,9.868,9.453333,9.746666,8.300931,414375
23/02/1996,9.746666,10.133333,9.88,10.024,8.537127,403125
26/02/1996,10.024,10.613333,10.026666,10.557333,8.991351,843750
27/02/1996,10.557333,10.453333,9.986666,10.1,8.601856,618750
28/02/1996,10.1,10.386666,9.948,9.972,8.492842,588750
29/02/1996,9.972,9.893333,9.68,9.726666,8.283898,384375
01/03/1996,9.726666,9.866666,9.586666,9.768,8.3191,206250
04/03/1996,9.786666,10.08,9.733333,9.988,8.506471,352500
05/03/1996,9.988,9.988,9.988,9.988,8.506471,0
06/03/1996,9.988,10.24,9.866666,10.093333,8.596177,566250
07/03/1996,10.093333,10.28,10,10.117333,8.616618,1591875
08/03/1996,10.117333,10.106666,9.949333,10.004,8.520096,1136250
11/03/1996,10.004,9.892,9.733333,9.848,8.387237,210000
12/03/1996,9.848,9.866666,9.733333,9.781333,8.330457,159375
13/03/1996,9.781333,9.96,9.78,9.930666,8.45764,76875
14/03/1996,9.930666,10.178666,9.973333,10.121333,8.620025,320625
15/03/1996,10.121333,10.266666,10.032,10.137333,8.63365,435000
18/03/1996,10.137333,10.198666,10.026666,10.133333,8.630245,510000
19/03/1996,10.133333,10.264,10.026666,10.158666,8.651819,427500
20/03/1996,10.158666,10.158666,10.158666,10.158666,8.651819,0
