Date,Open,High,Low,Close,Adj Close,Volume
11/04/1996,34.674999,34.40625,33.875,34.393749,22.866747,22400
12/04/1996,34.393749,34.34375,33.887501,34.15625,22.708853,21600
15/04/1996,34.15625,34.856251,33.762501,34.53125,22.95817,70800
16/04/1996,34.53125,35.75,34.75,35.681252,23.72275,150400
17/04/1996,35.681252,36,35.375,35.912498,23.87649,60800
18/04/1996,35.912498,37.5,35.400002,36.743752,24.429152,134400
19/04/1996,36.743752,36.75,35.625,36.25,24.100885,52800
22/04/1996,36.25,36.674999,35.25,35.318748,23.481733,130800
23/04/1996,35.318748,35.1875,34.0625,34.174999,22.721313,82000
24/04/1996,34.174999,36.243752,35,36.15625,24.038553,76400
25/04/1996,36.15625,36.75,35.131248,35.375,23.519136,206400
26/04/1996,35.375,35.9375,34.71875,35.375,23.519136,35200
29/04/1996,35.375,36.875,35,36.0625,23.976223,66000
30/04/1996,36.0625,36.25,35.625,36.174999,24.051018,50800
01/05/1996,36.174999,36.5625,35.625,36.375,24.183992,40400
02/05/1996,36.375,36.387501,35.875,36.28125,24.121658,27600
03/05/1996,36.28125,36.375,35.9375,36.25,24.100885,27200
06/05/1996,36.25,36.375,35.875,36.25,24.100885,127200
07/05/1996,36.25,36.612499,35.71875,36.5,24.267092,62800
08/05/1996,36.5,36.84375,36.125,36.387501,24.192295,143200
09/05/1996,36.387501,36.75,36.125,36.375,24.183992,25600
10/05/1996,36.375,35.606251,34.40625,35.400002,23.535763,30400
13/05/1996,35.400002,36.875,34.9375,36.262501,24.109194,754000
14/05/1996,36.262501,36.25,35.75,35.849998,23.83494,32000
15/05/1996,35.849998,37,35.4375,36.587502,24.32527,55200
16/05/1996,36.587502,38.5,36.875,38.450001,25.563564,557200
17/05/1996,38.450001,38.125,37.068748,37.931252,25.218662,95200
20/05/1996,37.931252,37.5,36.387501,36.462502,24.242163,40400
21/05/1996,36.462502,36.8125,35.75,36.424999,24.217232,114000
22/05/1996,36.424999,36.868752,36.5,36.71875,24.412529,23600
23/05/1996,36.71875,36.375,35.787498,36.262501,24.109194,49600
24/05/1996,36.262501,38.125,36.381248,37.243752,24.761583,100000
27/05/1996,37.243752,37.375,36.25,37.09375,24.661848,145200
28/05/1996,37.09375,38.75,36.568748,37.625,25.015047,108000
29/05/1996,37.625,37.837502,36.90625,37.712502,25.073229,44000
30/05/1996,37.712502,38.75,37.25,37.325001,24.815605,15600
31/05/1996,37.325001,37.5,37.3125,37.318748,24.811443,15200
03/06/1996,37.318748,38.125,37.25,37.75,25.09816,52800
04/06/1996,37.75,38.25,37.5625,37.724998,25.081528,116400
05/06/1996,37.5625,38.25,37.518749,38.075001,25.314238,63200
06/06/1996,38.75,39.6875,38.287498,39.493752,26.257502,104400
07/06/1996,39.268749,39.5,39.125,39.356251,26.16608,98800
10/06/1996,39.375,40.625,39.34375,40.618752,27.005451,320400
11/06/1996,39.75,39.875,39.5,39.762501,26.436172,75200
12/06/1996,40.625,41.75,40.375,40.612499,27.001301,214400
13/06/1996,41.556252,41.84375,41,41.4375,27.549805,418400
14/06/1996,42.125,45.5625,41.625,45.081249,29.972359,966000
17/06/1996,46.118752,49.375,41.5,44.09375,29.315811,540000
18/06/1996,44,45,43.375,44.481251,29.57345,423200
19/06/1996,48.5,48.75,46.625,46.868752,31.160786,1968800
20/06/1996,46.53125,46.875,45.650002,46.106251,30.65383,1039200
21/06/1996,46,46.25,45.5,45.587502,30.308933,559200
24/06/1996,46.21875,46.21875,44.5625,45.275002,30.101175,507200
25/06/1996,45.75,45.75,44.756248,45.0625,29.959892,542800
26/06/1996,44.375,44.96875,43.875,44.456249,29.556826,783600
27/06/1996,44.137501,45.5,44,44.518749,29.598379,1235200
28/06/1996,45.25,45.5,44.887501,44.981251,29.905869,292800
01/07/1996,44.5,45,44.381248,44.756248,29.756283,761200
02/07/1996,44.75,45.21875,44.75,44.962502,29.893398,917200
03/07/1996,44.5,44.862499,44,44.200001,29.386452,1634400
04/07/1996,43.78125,43.78125,42.5625,43.268749,28.767315,2666800
05/07/1996,43.75,43.75,43.125,43.15625,28.692513,663600
08/07/1996,43.25,43.606251,43.25,43.424999,28.871199,131600
09/07/1996,43.15625,44.9375,42.75,43.018749,28.601101,1322800
10/07/1996,43.743752,43.75,42.818748,43.150002,28.68837,607200
11/07/1996,43.375,43.625,43.325001,43.5625,28.962612,692400
12/07/1996,43.59375,43.75,43.28125,43.331249,28.808865,243200
15/07/1996,42.875,43.625,40.6875,42,27.923782,1509200
16/07/1996,42,42.5,37.875,39.018749,25.941689,2588400
17/07/1996,40,40.625,39.862499,40.131248,26.681341,183600
18/07/1996,40.612499,41.125,40,40.112499,26.668873,180400
19/07/1996,39.5,40.5,39.5,40.068748,26.63979,100400
22/07/1996,40.631248,41.25,40.0625,41.043751,27.288017,144800
23/07/1996,41.875,44.71875,41.75,43.331249,28.808865,550000
24/07/1996,40.03125,43.3125,40.03125,42.443748,28.218807,442800
25/07/1996,42.125,42.875,42.125,42.474998,28.239586,194800
26/07/1996,42.5,42.59375,41.881248,42.212502,28.065062,78800
29/07/1996,42.375,43.0625,41.912498,42.037498,27.948719,72800
30/07/1996,41.512501,43.125,41.256248,42.856251,28.493059,192800
31/07/1996,42.125,43.125,41.25,42.768749,28.434891,181600
01/08/1996,43.75,44.09375,42.299999,43.9375,29.211931,592400
02/08/1996,41.875,44.125,41.875,43.962502,29.228559,414800
05/08/1996,44.25,45.5,44.112499,44.856251,29.822765,205600
06/08/1996,43.75,46.25,43.75,45.34375,30.146881,458000
07/08/1996,44.375,45.34375,44.375,44.631248,29.673168,56400
08/08/1996,45.375,45.625,44.40625,44.53125,29.606688,51600
09/08/1996,44.0625,44.375,43.75,44.368752,29.498652,56800
12/08/1996,43.75,44.162498,43.59375,43.831249,29.141293,49200
13/08/1996,43.75,43.9375,43.375,43.743752,29.083118,93600
14/08/1996,43.125,43.743752,43.125,43.650002,29.020781,44800
15/08/1996,43.650002,43.650002,43.650002,43.650002,29.020781,0
16/08/1996,43.5625,43.712502,43.200001,43.556252,28.958458,61600
19/08/1996,43.068748,43.243752,42.256248,42.424999,28.20635,74400
20/08/1996,42.25,42.34375,41.375,41.806252,27.794975,88400
21/08/1996,42.125,42.625,41.756248,42.493752,28.252045,47600
22/08/1996,42.381248,43.493752,42.381248,42.950001,28.555384,62400
23/08/1996,43.125,43.875,43.125,43.599998,28.987537,323600
26/08/1996,43.618752,44,43.34375,43.931252,29.207779,64400
27/08/1996,44.25,44.375,43.875,44.037498,29.278418,116800
28/08/1996,44.450001,45.224998,44.099998,44.768749,29.764589,316800
29/08/1996,45.15625,45.5,44.818748,45,29.918341,199200
30/08/1996,44.875,44.875,44.375,44.493752,29.581755,49200
02/09/1996,44.625,44.75,44.40625,44.518749,29.598379,25200
03/09/1996,44.875,45,43.75,43.931252,29.207779,61600
04/09/1996,43.1875,44.34375,43.1875,44.28125,29.440474,68000
05/09/1996,44.625,44.799999,44.0625,44.71875,29.731354,104000
06/09/1996,44.762501,44.762501,44.25,44.306252,29.45709,15600
09/09/1996,44.068748,44.375,44.068748,44.293751,29.448784,162800
10/09/1996,44.131248,44.6875,43.75,44.412498,29.527735,238800
11/09/1996,44.006248,44.375,43.912498,44.293751,29.448784,168000
12/09/1996,44,44.21875,42.90625,43.599998,28.987537,261200
